"äÓèÄâøäzàÍóó"
""
"ÉtÉ@ÉìÉhñº","éOïHÇtÇeÇiçëç€Å|ÇÖÇlÇ`ÇwÇhÇrÅ@ÇrÇåÇâÇçÅ@êÊêiçëç¬åîÉCÉìÉfÉbÉNÉX"
""
"åüçıä˙ä‘","åüçıäJénîNåéì˙","åüçıèIóπîNåéì˙"
"","20170107","20230407"
""
"îNåéì˙","äÓèÄâøäzÅiâ~Åj","ëOì˙î‰Åiâ~Åj","èÉéëéYëçäzÅiïSñúâ~Åj"
"2021/03/11","11540","21","19530"
"2021/03/10","11519","-1","19457"
"2021/03/09","11520","25","19251"
"2021/03/08","11495","26","19194"
"2021/03/05","11469","41","19107"
"2021/03/04","11428","-41","19007"
"2021/03/03","11469","25","19067"
"2021/03/02","11444","61","18781"
"2021/03/01","11383","33","18623"
"2021/02/26","11350","-65","18467"
"2021/02/25","11415","46","18473"
"2021/02/24","11369","-16","18322"
"2021/02/22","11385","-31","18277"
"2021/02/19","11416","-1","18281"
"2021/02/18","11417","-54","18229"
"2021/02/17","11471","0","18097"
"2021/02/16","11471","27","18096"
"2021/02/15","11444","11","17989"
"2021/02/12","11433","24","17892"
"2021/02/10","11409","-28","17837"
"2021/02/09","11437","-22","17814"
"2021/02/08","11459","20","17815"
"2021/02/05","11439","13","17722"
"2021/02/04","11426","-13","17637"
"2021/02/03","11439","-16","17602"
"2021/02/02","11455","-14","17440"
"2021/02/01","11469","16","17395"
"2021/01/29","11453","23","17338"
"2021/01/28","11430","27","17277"
"2021/01/27","11403","6","17215"
"2021/01/26","11397","13","17123"
"2021/01/25","11384","34","17095"
"2021/01/22","11350","-12","17016"
"2021/01/21","11362","-46","16999"
"2021/01/20","11408","57","16886"
"2021/01/19","11351","-11","16801"
"2021/01/18","11362","-42","16753"
"2021/01/15","11404","-20","16777"
"2021/01/14","11424","56","16779"
"2021/01/13","11368","-54","16652"
"2021/01/12","11422","-28","16704"
"2021/01/08","11450","42","16696"
"2021/01/07","11408","-3","16596"
"2021/01/06","11411","-37","16566"
"2021/01/05","11448","10","16400"
"2021/01/04","11438","-33","16357"
"2020/12/30","11471","-7","16327"
"2020/12/29","11478","41","16337"
"2020/12/28","11437","26","16278"
"2020/12/25","11411","-14","16216"
"2020/12/24","11425","-18","16202"
"2020/12/23","11443","18","16183"
"2020/12/22","11425","8","16075"
"2020/12/21","11417","-18","16026"
"2020/12/18","11435","14","15998"
"2020/12/17","11421","-28","15930"
"2020/12/16","11449","-54","15819"
"2020/12/15","11503","18","15830"
"2020/12/14","11485","17","15777"
"2020/12/11","11468","14","15690"
"2020/12/10","11454","-7","15648"
"2020/12/09","11461","36","15647"
"2020/12/08","11425","18","15540"
"2020/12/07","11407","-2","15489"
"2020/12/04","11409","-22","15464"
"2020/12/03","11431","25","15447"
"2020/12/02","11406","10","15315"
"2020/12/01","11396","19","15203"
"2020/11/30","11377","12","15105"
"2020/11/27","11365","-20","15090"
"2020/11/26","11385","-4","15071"
"2020/11/25","11389","12","15046"
"2020/11/24","11377","72","14985"
"2020/11/20","11305","32","14833"
"2020/11/19","11273","-35","14763"
"2020/11/18","11308","-26","14767"
"2020/11/17","11334","-9","14746"
"2020/11/16","11343","-2","14654"
"2020/11/13","11345","7","14660"
"2020/11/12","11338","14","14652"
"2020/11/11","11324","-10","14615"
"2020/11/10","11334","79","14580"
"2020/11/09","11255","-27","14454"
"2020/11/06","11282","-15","14458"
"2020/11/05","11297","26","14467"
"2020/11/04","11271","20","14368"
"2020/11/02","11251","-12","14327"
"2020/10/30","11263","-20","14350"
"2020/10/29","11283","-27","14344"
"2020/10/28","11310","-28","14319"
"2020/10/27","11338","18","14314"
"2020/10/26","11320","29","14241"
"2020/10/23","11291","-45","14163"
"2020/10/22","11336","-87","14210"
"2020/10/21","11423","-14","14276"
"2020/10/20","11437","26","14262"
"2020/10/19","11411","18","14183"
"2020/10/16","11393","-8","14038"
"2020/10/15","11401","-5","14038"
"2020/10/14","11406","6","13949"
"2020/10/13","11400","-31","13941"
"2020/10/12","11431","7","13965"
"2020/10/09","11424","12","13927"
"2020/10/08","11412","44","13896"
"2020/10/07","11368","-28","13840"
"2020/10/06","11396","5","13838"
"2020/10/05","11391","3","13871"
"2020/10/02","11388","8","13792"
"2020/10/01","11380","-54","13747"
"2020/09/30","11434","91","13800"
"2020/09/29","11343","27","13613"
"2020/09/28","11316","-33","13550"
"2020/09/25","11349","18","13573"
"2020/09/24","11331","14","13466"
"2020/09/23","11317","-53","13440"
"2020/09/18","11370","25","13466"
"2020/09/17","11345","-54","13392"
"2020/09/16","11399","-51","13409"
"2020/09/15","11450","-26","13362"
"2020/09/14","11476","36","13369"
"2020/09/11","11440","-9","13256"
"2020/09/10","11449","24","13218"
"2020/09/09","11425","-31","13088"
"2020/09/08","11456","-34","13124"
"2020/09/07","11490","-39","13169"
"2020/09/04","11529","15","13211"
"2020/09/03","11514","36","13158"
"2020/09/02","11478","19","13017"
"2020/09/01","11459","78","12995"
"2020/08/31","11381","-80","12882"
"2020/08/28","11461","41","12958"
"2020/08/27","11420","-61","12896"
"2020/08/26","11481","20","12910"
"2020/08/25","11461","19","12817"
"2020/08/24","11442","-28","12746"
"2020/08/21","11470","-5","12712"
"2020/08/20","11475","45","13026"
"2020/08/19","11430","-27","12935"
"2020/08/18","11457","-33","12872"
"2020/08/17","11490","-24","12893"
"2020/08/14","11514","-5","12844"
"2020/08/13","11519","32","12819"
"2020/08/12","11487","-7","12711"
"2020/08/11","11494","-24","12681"
"2020/08/07","11518","24","12676"
"2020/08/06","11494","1","12618"
"2020/08/05","11493","7","12564"
"2020/08/04","11486","-14","12590"
"2020/08/03","11500","106","12589"
"2020/07/31","11394","23","12460"
"2020/07/30","11371","16","12407"
"2020/07/29","11355","-31","12361"
"2020/07/28","11386","2","12273"
"2020/07/27","11384","-25","12235"
"2020/07/22","11409","9","12230"
"2020/07/21","11400","16","12117"
"2020/07/20","11384","28","12065"
"2020/07/17","11356","32","12017"
"2020/07/16","11324","-41","11889"
"2020/07/15","11365","65","11910"
"2020/07/14","11300","24","11778"
"2020/07/13","11276","-12","11693"
"2020/07/10","11288","-24","11675"
"2020/07/09","11312","4","11662"
"2020/07/08","11308","29","11611"
"2020/07/07","11279","-4","11564"
"2020/07/06","11283","24","11560"
"2020/07/03","11259","23","11490"
"2020/07/02","11236","-84","11422"
"2020/07/01","11320","37","11478"
"2020/06/30","11283","53","11398"
"2020/06/29","11230","26","11316"
"2020/06/26","11204","3","11254"
"2020/06/25","11201","44","11221"
"2020/06/24","11157","-41","11151"
"2020/06/23","11198","89","11102"
"2020/06/22","11109","-33","10600"
"2020/06/19","11142","6","10466"
"2020/06/18","11136","-61","10425"
"2020/06/17","11197","-49","10433"
"2020/06/16","11246","60","10436"
"2020/06/15","11186","38","10305"
"2020/06/12","11148","-34","10234"
"2020/06/11","11182","-36","10191"
"2020/06/10","11218","-1","10179"
"2020/06/09","11219","-117","10137"
"2020/06/08","11336","-5","10220"
"2020/06/05","11341","66","10233"
"2020/06/04","11275","-39","10157"
"2020/06/03","11314","155","10075"
"2020/06/02","11159","-22","9802"
"2020/06/01","11181","73","9859"
"2020/05/29","11108","-16","9776"
"2020/05/28","11124","80","9749"
"2020/05/27","11044","-20","9645"
"2020/05/26","11064","20","9662"
"2020/05/25","11044","-29","9637"
"2020/05/22","11073","5","9655"
"2020/05/21","11068","8","9566"
"2020/05/20","11060","96","9533"
"2020/05/19","10964","30","9417"
